Start,End,mean,standard deviation,min,max,median,mode,skew,Kurtosis,80_percentile,60_percentile,40_percentile,20_percentile,RMS,IQR,count>mean,count<mean,range,COV_M,pNN50,pNN20,RMSSD,nn50,nn20,SDSD,zcross,Lf,MF,HF,Lf/HF,Count,meanGSR,standard deviationGSR,minGSR,maxGSR,medianGSR,modeGSR,skewGSR,KurtosisGSR,80_percentileGSR,60_percentileGSR,40_percentileGSR,20_percentileGSR,RMSGSR,IQRGSR,count>meanGSR,count<meanGSR,rangeGSR,COV_MGSR,meanHR,standard deviationHR,minHR,maxHR,medianHR,modeHR,skewHR,KurtosisHR,80_percentileHR,60_percentileHR,40_percentileHR,20_percentileHR,RMSHR,IQRHR,count>meanHR,count<meanHR,rangeHR,COV_MHR,Participant,Activity
1.51078101725e+12,1.51078107725e+12,389.2131148,71.0465363,301,629,376.0,317,1.129512141,1.193496164,448.0,389.0,365.0,324.0,395.6443593,92.0,0.393442623,0.606557377,328,5131.737158,0.475409836,0.524590164,313.6436719,29,32,180.8751696,26,38.18032787,41.29508197,37.60655738,1.015257193,0.3957,2.1480375,0.173112209,1.9393,2.5007,2.0644,1.9393,0.727899633,-1.03690139,2.3732,2.0972,2.04532,2.0089,2.155001842,0.32765,0.35,0.65,0.5614,0.030219667,74.16949153,3.26850685,70.0,81.0,73.0,71.0,0.428714334,-1.205944353,78.0,74.0,73.0,71.0,74.241475,6.5,0.389830508,0.610169492,11.0,10.86732905,20,Social Conversation 5
1.51078098725e+12,1.51078104725e+12,382.7936508,70.65771703,301,629,373.0,304,1.121685413,1.20417525,434.8,385.0,347.4,316.4,389.2601856,94.5,0.412698413,0.587301587,328,5073.037378,0.507936508,0.555555556,302.3245412,32,35,171.1634666,32,35.74603175,37.33333333,43.44444444,0.822798685,0.401933333,2.1077675,0.085462445,1.9641,2.29,2.08885,2.0353,0.311905265,-1.128288839,2.20482,2.1262,2.06364,2.03058,2.109499387,0.155025,0.441666667,0.558333333,0.3259,0.007365206,73.86440678,2.339474279,70.0,78.0,74.0,71.0,-0.201862689,-1.335569935,76.0,75.0,73.0,71.0,73.90144605,5.0,0.559322034,0.440677966,8.0,5.567504383,20,Social Conversation 5
1.51078095725e+12,1.51078101725e+12,373.7580645,61.71962763,304,561,362.5,308,1.104603047,0.535127343,415.4,373.0,342.6,316.2,378.8197503,71.25,0.370967742,0.629032258,257,3871.76018,0.387096774,0.483870968,274.2694603,24,30,179.5050829,31,35.0483871,35.96774194,39.08064516,0.896822121,0.386216667,2.129190833,0.10170167,1.8144,2.3036,2.13335,2.1233,-0.538271104,-0.199090362,2.21308,2.1706,2.11926,2.03336,2.13161836,0.13165,0.525,0.475,0.4892,0.010430148,76.82758621,2.835355181,73.0,83.0,76.0,75.0,1.141761405,0.143068248,78.6,76.0,75.8,75.0,76.87988841,2.0,0.362068966,0.637931034,10.0,8.180278282,20,Social Conversation 5
1.51078092725e+12,1.51078098725e+12,604.5352113,215.5654099,308,1045,725.0,308,-0.181975875,-1.584247439,797.0,749.0,488.0,348.0,641.8187186,427.0,0.563380282,0.436619718,737,47132.28089,0.267605634,0.563380282,189.5506691,19,40,156.6060805,3,81.05633803,73.90140845,77.6056338,1.04446461,0.715366667,2.064979167,0.088981792,1.8144,2.3036,2.0633,2.0108,0.481867049,0.653040931,2.12194,2.0861,2.03386,1.99646,2.06689543,0.104,0.483333333,0.516666667,0.4892,0.007984295,77.78571429,2.882919439,73.0,83.0,77.0,75.0,0.34413287,-0.933076479,80.0,78.0,77.0,75.0,77.8391198,5.0,0.482142857,0.517857143,10.0,8.462337662,20,Social Conversation 5
1.51078089725e+12,1.51078095725e+12,754.369863,87.47203183,304,889,757.0,753,-2.531985559,9.607304308,813.8,777.0,749.0,718.6,759.4242863,72.0,0.520547945,0.479452055,585,7757.62519,0.136986301,0.602739726,133.0923496,10,44,122.6813351,16,70.60273973,72.20547945,89.8630137,0.785670732,0.917816667,2.034625,0.113850181,1.7151,2.2528,2.03245,2.0108,-0.350207843,0.050805436,2.12436,2.06066,2.01934,1.93448,2.037807831,0.1539,0.475,0.525,0.5377,0.013070787,79.0,2.240129866,75.0,82.0,79.0,77.0,-0.232905752,-1.223850032,81.0,80.0,78.0,77.0,79.03175426,4.0,0.490909091,0.418181818,7.0,5.111111111,20,Social Conversation 5
1.51078086725e+12,1.51078092725e+12,554.8352941,178.9202153,312,873,517.0,753,0.152116611,-1.542934317,745.0,656.4,457.8,364.8,582.970537,356.0,0.447058824,0.552941176,561,32393.54398,0.329411765,0.552941176,187.9585146,28,47,148.9335145,14,36.57647059,39.4,38.03529412,0.96164553,0.786016667,1.7375575,0.314239335,1.3269,2.2528,1.73225,1.3269,0.078347916,-1.39436152,2.02952,1.90254,1.6021,1.34226,1.765744156,0.593375,0.491666667,0.508333333,0.9259,0.099576161,77.94444444,3.063625706,73.0,82.0,77.5,77.0,-0.113681396,-1.34216416,81.0,79.0,77.0,75.0,78.00462949,6.0,0.5,0.5,9.0,9.562893082,20,Social Conversation 5
1.51078083725e+12,1.51078089725e+12,578.1139241,217.5309661,312,949,493.0,369,0.318176968,-1.55883428,840.8,601.0,437.0,362.4,617.6855433,448.0,0.430379747,0.569620253,637,47926.38429,0.430379747,0.594936709,277.805901,34,47,222.2870261,9,87.91139241,84.3164557,67.87341772,1.295225662,0.761183333,1.364631667,0.134805634,1.2188,1.7663,1.3267,1.2539,1.326667954,0.62675448,1.46914,1.33006,1.2912,1.26278,1.371273913,0.1448,0.283333333,0.716666667,0.5475,0.01832527,72.74545455,3.175005694,69.0,80.0,73.0,69.0,0.331921866,-1.073898602,76.2,73.4,71.6,69.0,72.8147088,6.0,0.509090909,0.490909091,11.0,10.26734007,20,NA
1.51078080725e+12,1.51078086725e+12,796.0,116.3227455,376,949,821.0,785,-1.803171119,3.187354291,879.4,849.0,805.8,762.6,804.4544618,101.0,0.603773585,0.396226415,573,13791.19231,0.283018868,0.660377358,215.7489565,15,35,192.8163957,10,72.37735849,80.49056604,93.54716981,0.773699072,0.703133333,1.294984167,0.032786971,1.2188,1.3511,1.29675,1.2539,-0.191560292,-0.938519654,1.3252,1.31054,1.286,1.26278,1.295399158,0.05415,0.508333333,0.491666667,0.1323,0.001084019,71.5,2.070196678,69.0,76.0,71.0,69.0,0.440779376,-0.743958333,73.0,72.0,71.0,69.0,71.52996375,4.0,0.464285714,0.535714286,7.0,4.363636364,20,rest3
1.51078077725e+12,1.51078083725e+12,671.08,205.6383077,301,901,769.0,817,-0.730784243,-1.104352657,849.8,786.6,735.0,424.8,701.8799612,377.0,0.64,0.36,600,44049.07667,0.2,0.6,147.5289802,5,15,123.5655292,3,31.24,54.64,60.88,0.513140604,0.279616667,1.343271667,0.029913442,1.2854,1.3845,1.3475,1.3124,-0.324328281,-1.172032995,1.37324,1.35776,1.33616,1.3124,1.343604698,0.052375,0.533333333,0.466666667,0.0991,0.000902333,72.76785714,1.295473871,71.0,76.0,73.0,73.0,0.584407386,-0.105614937,74.0,73.0,72.0,72.0,72.77938778,1.0,0.571428571,0.428571429,5.0,1.708766234,20,rest3
1.51078074725e+12,1.51078080725e+12,734.925,162.4277359,301,865,803.0,841,-1.746933999,1.638400007,841.0,809.0,789.8,711.4,752.6602985,109.0,0.725,0.275,564,27059.25064,0.2,0.575,215.0817028,8,23,192.950409,4,78.4,83.6,82.5,0.95030303,0.48995,1.395506667,0.032140371,1.3271,1.4527,1.38535,1.368,0.239311071,-1.035318086,1.43144,1.4007,1.38088,1.368,1.395876735,0.053875,0.425,0.575,0.1256,0.001041684,73.68518519,1.573202373,71.0,78.0,73.0,73.0,0.898468853,0.618415724,75.0,74.0,73.0,72.6,73.70197746,1.75,0.444444444,0.555555556,7.0,2.521663173,20,rest3
1.51078071725e+12,1.51078077725e+12,775.3103448,114.8214817,313,893,809.0,785,-2.371000314,5.433500743,845.0,821.8,800.2,742.6,783.7666129,68.0,0.74137931,0.25862069,580,13415.27042,0.206896552,0.551724138,234.1130562,12,32,212.1865875,5,84.51724138,87.70689655,69.12068966,1.222748815,0.749466667,1.4305225,0.026461965,1.3862,1.4907,1.43005,1.3878,0.287148017,-0.701324148,1.45134,1.43812,1.42162,1.40448,1.430767227,0.03965,0.491666667,0.508333333,0.1045,0.00070612,73.43636364,1.670749819,72.0,78.0,73.0,72.0,1.069952695,0.331101092,75.0,73.4,72.0,72.0,73.45536678,2.5,0.4,0.6,6.0,2.843097643,20,rest3
1.51078068725e+12,1.51078074725e+12,817.8,89.0739019,448,934,837.0,853,-2.533640661,6.73221619,869.0,847.2,825.0,803.4,822.6366148,46.0,0.672727273,0.327272727,486,8081.088889,0.327272727,0.6,232.4909014,18,33,208.3442714,19,92.47272727,79.38181818,90.43636364,1.022517089,0.74965,1.4959475,0.067188305,1.3878,1.6261,1.49165,1.3909,0.210586771,-1.09078636,1.56362,1.5159,1.46882,1.42796,1.497455572,0.1114,0.483333333,0.516666667,0.2383,0.004552203,72.05172414,0.989991532,70.0,76.0,72.0,72.0,1.495688701,3.940475294,72.0,72.0,72.0,71.0,72.05852506,0.0,0.189655172,0.810344828,6.0,0.997277677,20,rest3
1.51078065725e+12,1.51078071725e+12,800.3692308,82.43945456,473,934,817.0,853,-1.819307608,4.713546141,853.2,830.6,805.0,745.0,804.6037343,85.0,0.615384615,0.384615385,461,6902.455288,0.246153846,0.6,188.7324324,16,39,174.1006891,16,63.63076923,81.93846154,63.6,1.000483793,0.867066667,1.622549167,0.079581203,1.4926,1.7766,1.6275,1.6963,0.080855211,-1.075743444,1.6935,1.65962,1.59482,1.53604,1.624499605,0.128325,0.516666667,0.483333333,0.284,0.006386388,74.33898305,3.127842,70.0,80.0,73.0,71.0,0.468966845,-1.304782961,78.0,74.0,73.0,71.0,74.40475655,6.0,0.389830508,0.610169492,10.0,9.95207481,20,rest3
1.51078062725e+12,1.51078068725e+12,738.8863636,130.003709,349,905,760.5,729,-1.492894606,1.754999195,836.2,793.0,733.0,689.0,750.235978,109.0,0.568181818,0.431818182,556,17294.01004,0.227272727,0.590909091,199.1538859,10,26,180.1672139,8,72.27272727,98.47727273,77.27272727,0.935294118,0.54185,1.664265,0.080986602,1.4248,1.7766,1.68315,1.6963,-1.352383516,1.197761445,1.72446,1.69612,1.67084,1.63548,1.666234323,0.06605,0.641666667,0.358333333,0.3518,0.006613946,76.91525424,2.572923784,72.0,82.0,77.0,73.0,-0.186745694,-0.861010118,79.0,78.0,77.0,74.0,76.95827617,4.0,0.627118644,0.372881356,10.0,6.734073641,20,NA
1.51078059725e+12,1.51078065725e+12,744.9148936,125.3240616,393,913,761.0,733,-1.51456182,1.90122694,832.2,797.0,736.2,713.6,755.3835576,102.0,0.574468085,0.425531915,520,16047.55782,0.170212766,0.553191489,186.405472,8,26,169.4953934,9,86.4893617,80.19148936,63.65957447,1.358622995,0.583516667,1.553798333,0.110986262,1.4247,1.74,1.50455,1.4489,0.550267572,-1.388764577,1.69656,1.51968,1.48818,1.4525,1.557757109,0.224025,0.358333333,0.641666667,0.3153,0.012421463,73.87931034,3.842043216,69.0,82.0,72.0,70.0,0.478839995,-1.024479339,77.0,75.0,72.0,70.0,73.97914431,7.0,0.448275862,0.551724138,13.0,15.02026618,20,NA
1.51078056725e+12,1.51078062725e+12,845.6290323,46.08310651,669,957,847.0,821,-0.41779614,2.362485728,881.8,855.4,829.0,817.0,846.8837659,55.0,0.5,0.5,288,2158.466684,0.274193548,0.661290323,192.7421451,17,41,176.5351092,24,79.19354839,82.5,79.90322581,0.991118288,0.873816667,1.526874167,0.064957725,1.4247,1.6456,1.52105,1.4247,0.167828517,-1.21048738,1.59502,1.54534,1.50098,1.45918,1.528255289,0.11325,0.475,0.525,0.2209,0.004254964,70.50909091,1.042248047,69.0,72.0,70.0,70.0,0.024017138,-1.176381365,72.0,71.0,70.0,69.8,70.51679362,1.0,0.490909091,0.509090909,3.0,1.106397306,20,Cry 7-3
1.51078053725e+12,1.51078059725e+12,839.9852941,56.3621412,697,981,845.0,821,-0.095774661,0.128622851,881.0,857.0,829.0,790.6,841.8740911,65.0,0.529411765,0.470588235,284,3224.104258,0.25,0.661764706,104.9362991,17,45,93.88203497,23,82.39705882,85.63235294,89.23529412,0.92336849,0.951983333,1.636755,0.066460321,1.522,1.7548,1.6344,1.6768,0.058174656,-1.130980088,1.70382,1.66096,1.61152,1.57086,1.638103753,0.104775,0.491666667,0.508333333,0.2328,0.004454092,71.84615385,2.29031922,69.0,76.0,71.0,71.0,0.688431476,-0.755215237,74.0,72.0,71.0,70.0,71.88265009,3.0,0.423076923,0.576923077,7.0,5.34841629,20,NA
1.51078050725e+12,1.51078056725e+12,819.2571429,80.48241791,521,981,833.5,873,-0.868796838,1.785098966,877.8,848.0,805.8,756.2,823.2008781,106.0,0.542857143,0.457142857,460,6571.295238,0.2,0.714285714,104.6318944,14,50,92.98003898,13,77.11428571,73.07142857,103.4428571,0.745477144,0.9558,1.634268333,0.064631846,1.5431,1.7548,1.60215,1.5756,0.384681462,-1.305503922,1.70382,1.66096,1.59324,1.57576,1.63554586,0.10875,0.45,0.55,0.2117,0.004212379,73.32075472,2.57545442,69.0,78.0,73.0,76.0,-0.032063686,-1.004685529,76.0,74.0,73.0,70.4,73.3659733,5.0,0.490566038,0.509433962,9.0,6.760522496,20,cry-rest2
1.51078047725e+12,1.51078053725e+12,813.5,87.50484835,521,966,831.0,817,-1.411995888,2.349624739,873.0,842.0,817.0,773.0,818.1927331,90.25,0.606060606,0.393939394,445,7774.9,0.181818182,0.636363636,114.9596631,12,42,103.6826311,15,90.16666667,74.71212121,81.0,1.113168724,0.89485,1.590026667,0.033136507,1.5431,1.7315,1.58195,1.5631,1.736970988,3.632461168,1.60266,1.58878,1.57788,1.56666,1.590371915,0.027875,0.375,0.625,0.1884,0.001107255,72.52727273,2.189682795,69.0,78.0,72.0,71.0,0.914031524,0.487545022,74.0,73.0,72.0,71.0,72.56031973,2.5,0.418181818,0.581818182,9.0,4.883501684,20,cry-rest2
1.51078044725e+12,1.51078050725e+12,825.7627119,85.05359008,541,1141,837.0,817,-0.725040778,5.027513195,873.0,845.0,821.0,803.4,830.131417,62.0,0.576271186,0.423728814,600,7358.839275,0.271186441,0.593220339,252.1714033,16,35,226.7531085,24,82.45762712,80.77966102,86.55932203,0.952614059,0.812,1.652039167,0.071816503,1.5551,1.8165,1.63915,1.5631,0.573593185,-0.745807855,1.7207,1.65944,1.617,1.58216,1.653599413,0.115625,0.441666667,0.558333333,0.2614,0.005200951,71.44230769,0.74455618,70.0,73.0,71.0,71.0,0.757073135,-0.095005743,72.0,71.0,71.0,71.0,71.44618739,1.0,0.365384615,0.634615385,3.0,0.565233786,20,cry-rest2
1.51078041725e+12,1.51078047725e+12,780.4285714,145.0755374,317,1141,829.0,829,-1.378237634,2.109048755,865.0,841.0,824.2,678.0,793.7982531,60.0,0.777777778,0.222222222,824,21386.37788,0.26984127,0.53968254,182.002967,17,34,153.8488297,15,61.3968254,75.65079365,89.36507937,0.687033748,0.81945,1.6809275,0.089097915,1.5068,1.8185,1.6991,1.8185,-0.318244332,-1.096153331,1.76356,1.7179,1.66608,1.56568,1.683287171,0.13615,0.55,0.45,0.3117,0.008005148,71.21276596,0.712686563,70.0,72.0,71.0,71.0,-0.334461392,-0.999022944,72.0,71.0,71.0,71.0,71.2163321,1.0,0.382978723,0.617021277,2.0,0.518963922,20,cry-rest2
1.51078038725e+12,1.51078044725e+12,540.0126582,198.5142595,304,873,485.0,304,0.540818231,-1.265464115,817.8,525.8,421.6,354.8,575.3447508,412.5,0.392405063,0.607594937,569,39913.14086,0.417721519,0.594936709,238.8951942,33,47,178.8335712,10,38.73417722,55.43037975,42.44303797,0.912615568,0.711016667,1.637814167,0.081703417,1.5068,1.8185,1.6066,1.6034,0.632702222,-0.684753802,1.71688,1.65638,1.59936,1.56568,1.639850814,0.121825,0.416666667,0.583333333,0.3117,0.006731545,71.77083333,1.211740885,70.0,74.0,72.0,72.0,0.0237946,-0.869056905,73.0,72.0,72.0,70.4,71.7810618,2.0,0.625,0.375,4.0,1.499556738,20,cry-rest2
1.51078035725e+12,1.51078041725e+12,424.1011236,94.41839053,304,777,404.0,400,1.391385597,2.389811622,485.0,428.8,390.6,346.8,434.4842868,116.0,0.415730337,0.584269663,473,9016.137385,0.483146067,0.606741573,274.3926627,43,54,186.6699074,36,41.14606742,47.59550562,42.11235955,0.977054429,0.629083333,1.56145,0.077818256,1.4543,1.6766,1.58545,1.4571,-0.06079226,-1.508505816,1.64554,1.59904,1.53118,1.47114,1.563387918,0.139975,0.591666667,0.408333333,0.2223,0.006106569,71.43137255,2.031660211,68.0,76.0,71.0,70.0,0.2746926,-0.711513216,73.0,72.0,70.0,70.0,71.46025908,3.0,0.470588235,0.529411765,8.0,4.210196078,20,cry-rest2
1.51078032725e+12,1.51078038725e+12,585.4691358,198.0456417,301,1005,556.0,361,0.094437101,-1.499442759,797.0,693.0,469.0,380.0,618.0583995,372.0,0.49382716,0.50617284,704,39712.35216,0.333333333,0.580246914,196.7424482,27,47,160.8309068,7,78.25925926,68.72839506,75.75308642,1.033083442,0.790383333,1.458224167,0.090846246,1.3089,1.6766,1.47105,1.462,0.178332743,0.370836174,1.49714,1.47928,1.46266,1.34202,1.461051252,0.0369,0.658333333,0.341666667,0.3677,0.008322394,74.05660377,4.240038689,68.0,82.0,74.0,70.0,0.348310939,-1.007457816,78.6,75.0,72.8,70.0,74.17788411,6.0,0.452830189,0.547169811,14.0,18.32365747,20,NA
1.51078029725e+12,1.51078035725e+12,777.7428571,70.92081816,476,901,792.5,841,-1.631249065,4.124614002,833.0,808.4,774.8,740.2,780.9697269,67.0,0.557142857,0.442857143,425,5102.657557,0.271428571,0.585714286,222.2111071,19,41,203.6484923,20,79.17142857,54.92857143,90.68571429,0.873030876,0.907366667,1.382095,0.067752156,1.3089,1.5074,1.34955,1.316,0.672324836,-1.117455458,1.47002,1.37662,1.34032,1.32074,1.383754654,0.130225,0.383333333,0.616666667,0.1985,0.004628929,75.92727273,3.190067229,70.0,82.0,75.0,75.0,0.153535719,-0.813515906,79.0,76.0,75.0,73.8,75.99425816,4.0,0.490909091,0.509090909,12.0,10.36498317,20,NA
1.51078026725e+12,1.51078032725e+12,506.2666667,178.1981918,301,846,453.0,312,0.608263134,-1.069340574,709.0,495.8,404.6,339.2,536.7127102,338.75,0.366666667,0.633333333,545,32292.80904,0.516666667,0.616666667,253.5812135,31,37,175.9894622,11,39.2,35.58333333,33.36666667,1.174825175,0.506266667,1.419389167,0.071465992,1.3137,1.5196,1.4202,1.3439,-0.045905733,-1.622314794,1.49628,1.46396,1.3825,1.34056,1.421187178,0.149575,0.516666667,0.483333333,0.2059,0.005150307,73.94444444,2.255993389,70.0,79.0,74.0,74.0,0.514199046,-0.440059415,76.0,74.0,73.0,72.0,73.97885083,2.75,0.537037037,0.462962963,9.0,5.185534591,20,cry-rest1
1.51078023725e+12,1.51078029725e+12,442.9861111,104.0676187,301,693,422.5,308,0.658294566,-0.386919025,537.8,447.4,401.6,341.6,455.0458921,145.0,0.430555556,0.569444444,392,10982.60544,0.513888889,0.597222222,302.0280064,37,43,205.235823,25,44.83333333,51.63888889,41.97222222,1.068166777,0.531583333,1.517645,0.046885511,1.4038,1.6136,1.51245,1.4786,0.036502668,-0.297236141,1.56346,1.51882,1.49868,1.48508,1.518369058,0.060375,0.416666667,0.583333333,0.2098,0.002216724,73.29090909,0.966205837,71.0,75.0,73.0,74.0,-0.48708915,-0.044809665,74.0,74.0,73.0,73.0,73.29727764,1.0,0.454545455,0.545454545,4.0,0.950841751,20,cry-rest1
1.51078020725e+12,1.51078026725e+12,474.6136364,106.0328457,304,749,461.0,321,0.347708839,-0.645146238,564.6,509.6,444.0,370.2,486.3137549,161.0,0.454545455,0.545454545,445,11372.19383,0.545454545,0.602272727,266.7142825,48,53,184.9876274,40,46.42045455,45.73863636,41.125,1.128764852,0.6961,1.573054167,0.047968055,1.4786,1.6837,1.56915,1.5878,0.342234506,-0.494259307,1.61152,1.5817,1.55546,1.52968,1.573785356,0.0676,0.475,0.525,0.2051,0.00232027,71.72222222,2.040485297,69.0,75.0,72.0,69.0,-0.118755775,-1.470210204,74.0,73.0,71.2,69.0,71.75124209,3.0,0.592592593,0.407407407,6.0,4.242138365,20,cry-rest1
1.51078017725e+12,1.51078023725e+12,468.1111111,120.6719868,304,825,444.0,321,0.840591454,0.066280908,573.0,469.0,420.0,357.0,483.4146675,183.0,0.407407407,0.592592593,521,14743.75,0.555555556,0.617283951,305.2738332,45,50,210.0611432,31,47.7037037,37.2345679,39.7037037,1.201492537,0.63195,1.690209167,0.108812989,1.5213,1.8686,1.6858,1.6927,0.073888101,-1.356556858,1.80866,1.70918,1.64626,1.57628,1.693708149,0.200525,0.491666667,0.508333333,0.3473,0.011939765,70.16666667,0.986013297,69.0,73.0,70.0,70.0,0.835495349,0.759183673,71.0,70.0,70.0,69.0,70.17359427,2.0,0.333333333,0.666666667,4.0,0.992907801,20,cry-rest1
1.51078014725e+12,1.51078020725e+12,648.9230769,214.7907013,304,929,710.5,869,-0.220154373,-1.634908278,865.0,821.0,555.2,413.0,683.5467834,430.25,0.525641026,0.474358974,625,46734.2018,0.41025641,0.58974359,215.9548937,32,46,172.7339325,9,88.92307692,89.08974359,87.43589744,1.017008798,0.8436,1.860373333,0.088554714,1.6879,1.98,1.86985,1.6927,-0.372242508,-0.930159193,1.95292,1.8963,1.84058,1.77982,1.862479765,0.14125,0.533333333,0.466666667,0.2921,0.007907836,70.875,1.316956719,69.0,74.0,70.0,70.0,1.215948351,0.482590699,71.0,71.0,70.0,70.0,70.88723439,1.0,0.479166667,0.520833333,5.0,1.771276596,20,cry-rest1
1.51078011725e+12,1.51078017725e+12,806.6461538,114.4251762,308,929,837.0,837,-2.94132335,9.016692885,869.0,846.6,823.4,780.8,814.7215098,64.0,0.676923077,0.323076923,621,13297.70096,0.230769231,0.6,155.389886,15,39,142.7232082,19,71.90769231,88.90769231,75.47692308,0.952710966,0.873866667,1.963706667,0.052777635,1.8372,2.0785,1.9718,1.9575,-0.10344574,-0.232827209,2.0037,1.9766,1.96178,1.91326,1.964415779,0.071025,0.583333333,0.416666667,0.2413,0.002808886,72.81632653,2.291719517,69.0,77.0,73.0,70.0,-0.089684504,-1.304212761,75.0,74.0,72.2,70.0,72.8523808,5.0,0.591836735,0.408163265,8.0,5.361394558,20,cry-rest1
1.51078008725e+12,1.51078014725e+12,589.9736842,192.9294235,308,865,576.5,801,-0.031884585,-1.616674177,801.0,713.0,485.0,388.0,620.7178993,381.75,0.5,0.5,557,37718.05263,0.407894737,0.592105263,265.3835396,31,45,199.7101376,17,51.86842105,50.28947368,47.61842105,1.089251174,0.7473,1.9291125,0.078032804,1.7042,2.0785,1.90125,1.8625,-0.081157717,-0.409141364,2.0037,1.96896,1.88566,1.86542,1.930690073,0.12435,0.458333333,0.541666667,0.3743,0.006140287,73.50943396,2.845868515,69.0,79.0,74.0,70.0,0.201360028,-0.907689035,76.0,74.0,73.0,70.0,73.56450128,5.0,0.528301887,0.471698113,10.0,8.254716981,20,NA
1.51078005725e+12,1.51078011725e+12,450.5949367,103.9150723,308,713,428.0,313,0.703612413,-0.281857909,534.0,459.2,397.8,363.4,462.4220359,140.5,0.430379747,0.569620253,405,10936.78254,0.493670886,0.569620253,323.6519156,39,45,215.0278315,28,42.63291139,44.65822785,48.41772152,0.880522876,0.593283333,1.720435,0.149542091,1.5401,1.9052,1.6938,1.587,0.033207097,-1.885164409,1.88182,1.85658,1.5914,1.56008,1.726921951,0.297175,0.491666667,0.508333333,0.3651,0.02255076,73.54385965,2.908367695,69.0,79.0,73.0,70.0,0.259000102,-1.01671944,76.8,74.0,72.4,70.0,73.60134438,4.0,0.49122807,0.50877193,10.0,8.609649123,20,NA
1.51078002725e+12,1.51078008725e+12,429.1428571,85.83035431,312,665,424.0,424,0.571137048,-0.227976651,504.0,436.8,401.0,342.4,437.6419102,140.0,0.428571429,0.571428571,353,7463.781955,0.506493506,0.571428571,291.3539157,39,44,194.3940896,29,46.5974026,39.8961039,37.90909091,1.229188078,0.550733333,1.548965833,0.042434433,1.4034,1.6834,1.5495,1.5495,-1.010472439,3.58118312,1.587,1.55224,1.5462,1.53028,1.549546977,0.04065,0.533333333,0.466666667,0.28,0.001815813,74.55357143,2.456184925,70.0,79.0,75.0,75.0,0.080074874,-0.938580964,77.0,75.0,74.0,72.0,74.59402025,5.0,0.517857143,0.482142857,9.0,6.142532468,20,NA
1.51077999725e+12,1.51078005725e+12,422.9264706,76.77015278,301,616,416.5,401,0.57846998,-0.260575743,489.0,428.2,401.0,345.6,429.8377088,104.75,0.470588235,0.529411765,315,5981.621378,0.455882353,0.514705882,341.7232724,31,35,204.3060029,29,42.75,41.69117647,46.22058824,0.924912504,0.479316667,1.503073333,0.038611945,1.4034,1.5542,1.51255,1.4521,-0.60742839,-0.492894538,1.5382,1.52166,1.4976,1.46632,1.503569196,0.061875,0.566666667,0.433333333,0.1508,0.001503411,71.81034483,3.451420979,68.0,79.0,70.0,69.0,0.83975213,-0.67022156,75.6,72.0,70.0,69.0,71.89323981,5.0,0.413793103,0.586206897,11.0,12.12129462,20,NA
1.51077996725e+12,1.51078002725e+12,421.9803922,72.14378078,301,629,409.0,384,0.812857313,0.627352793,473.0,429.0,401.0,356.0,428.1029975,84.0,0.450980392,0.549019608,328,5308.819608,0.411764706,0.470588235,354.65854,21,24,184.8445228,28,40.29411765,46.7254902,40.52941176,0.994194485,0.358683333,1.530745,0.054773141,1.4225,1.6227,1.52795,1.4521,0.042616577,-1.236923586,1.5885,1.54864,1.50938,1.47436,1.531724633,0.0967,0.483333333,0.516666667,0.2002,0.003025308,69.24561404,0.732232869,68.0,71.0,69.0,69.0,-0.150303281,-0.678797349,70.0,69.0,69.0,69.0,69.2494854,1.0,0.385964912,0.614035088,3.0,0.545739348,20,rest2
1.51077993725e+12,1.51077999725e+12,419.3448276,78.05580491,301,669,416.5,380,0.904837676,0.952701404,464.6,436.2,392.0,357.4,426.5475274,91.0,0.5,0.5,368,6199.598306,0.448275862,0.465517241,341.0643471,26,27,166.8222319,33,39.68965517,44.15517241,39.65517241,1.000869565,0.405366667,1.577468333,0.030925575,1.5287,1.6381,1.5753,1.5778,0.278567037,-1.029025274,1.60772,1.58468,1.56574,1.54498,1.577771445,0.05205,0.483333333,0.516666667,0.1094,0.000964428,70.18181818,1.251775598,68.0,73.0,70.0,70.0,0.543761545,0.052261924,71.0,70.0,70.0,69.0,70.19298074,2.0,0.309090909,0.690909091,5.0,1.595959596,20,rest2
1.51077990725e+12,1.51077996725e+12,402.125,67.61783696,301,629,390.5,345,1.009996021,1.030857323,452.0,410.6,372.2,345.0,407.7703858,83.25,0.40625,0.59375,328,4644.746032,0.46875,0.53125,311.182629,30,34,180.5784809,35,39.3125,39.8125,40.03125,0.982045277,0.428933333,1.611731667,0.049215016,1.5299,1.7111,1.6139,1.6139,0.182238363,-0.88992719,1.65576,1.62446,1.59876,1.56104,1.612482894,0.071625,0.525,0.475,0.1812,0.002442472,72.36206897,1.758705204,69.0,76.0,73.0,73.0,0.143849265,-0.723538756,74.0,73.0,72.0,70.4,72.38343781,2.0,0.534482759,0.465517241,7.0,3.147307925,20,rest2
