Start,End,mean,standard deviation,min,max,median,mode,skew,Kurtosis,80_percentile,60_percentile,40_percentile,20_percentile,RMS,IQR,count>mean,count<mean,range,COV_M,pNN50,pNN20,RMSSD,nn50,nn20,SDSD,zcross,Lf,MF,HF,Lf/HF,Count,Participant,Activity
1.50E+12,1.50E+12,542.3658537,142.6868918,312,889,505,385,0.332123085,-0.790861099,665,593,469,405,560.8210662,236,0.487804878,0.512195122,577,20868.5378,0.56097561,0.609756098,520.4076804,23,25,243.360132,18,52.65853659,56.3902439,40.82926829,1.289725209,0.370616667,4,NA
1.50E+12,1.50E+12,545.4782609,141.7115471,312,797,511,717,0.058876124,-1.487348255,694,629,480,388,563.5855708,265.25,0.456521739,0.543478261,485,20528.43285,0.347826087,0.391304348,458.4779166,16,18,239.3320692,20,65.58695652,54.73913043,60.02173913,1.092720029,0.4182,4,NA
1.50E+12,1.50E+12,471.0833333,133.6995751,321,749,421,389,0.862893649,-0.662406464,633,453.6,388.8,361,489.6887617,158.25,0.395833333,0.604166667,428,18255.9078,0.333333333,0.416666667,352.7657185,16,20,213.7812249,11,41.66666667,39.52083333,40.5,1.028806584,0.376866667,4,Rest2
1.50E+12,1.50E+12,430.516129,99.40885628,309,782,389,344,1.244933786,1.272425613,512.2,429.2,382.2,349.8,441.8441559,125.75,0.403225806,0.596774194,473,10044.12269,0.435483871,0.516129032,313.4451485,27,32,190.5675956,25,39.72580645,45.77419355,57.64516129,0.689143816,0.444866667,4,Rest2
1.50E+12,1.50E+12,485.3275862,127.0797181,309,782,455,385,0.61711317,-0.659850784,616,489.8,440,370.6,501.6892671,194.75,0.431034483,0.568965517,473,16432.57502,0.482758621,0.5,401.0593231,28,29,231.6142196,22,46.17241379,53.82758621,58.22413793,0.793011549,0.46915,4,Rest2
1.50E+12,1.50E+12,532.0952381,150.0194923,301,822,509,373,0.131016006,-1.309039176,681.2,608.2,465.8,372.2,552.8392085,288.25,0.452380952,0.547619048,521,23054.7712,0.428571429,0.452380952,530.6780667,18,19,219.3782072,15,43.33333333,66.21428571,54.71428571,0.791993037,0.372466667,4,Rest2
1.50E+12,1.50E+12,531.3272727,162.0432102,301,921,473,301,0.351390872,-1.147968951,705,597.8,432.2,375.2,555.4877791,283,0.454545455,0.545454545,620,26744.26128,0.472727273,0.545454545,473.7405408,26,30,267.7300983,18,57.54545455,46.03636364,55.29090909,1.040776061,0.48705,4,Rest2
1.50E+12,1.50E+12,501.2068966,138.1984778,301,789,479,489,0.576805006,-0.849248151,661,499.2,434.6,387.8,519.910735,220.25,0.396551724,0.603448276,488,19433.88627,0.5,0.551724138,404.5548994,29,32,243.2270759,25,47.31034483,59.70689655,50.79310345,0.931432451,0.4845,4,Rest2
1.50E+12,1.50E+12,511.8983051,134.3052045,313,801,489,401,0.558616276,-0.606566072,642.6,508.8,473,397.8,529.223736,198,0.389830508,0.610169492,488,18348.88603,0.389830508,0.389830508,361.2949447,23,23,211.1828598,26,49.23728814,50.45762712,57.84745763,0.85115734,0.503366667,4,NA
1.50E+12,1.50E+12,540.5272727,141.0851264,317,801,505,473,0.153107498,-1.264255581,697.8,583.4,473,420.8,558.6365057,236.5,0.436363636,0.563636364,484,20273.62424,0.454545455,0.454545455,418.673213,25,25,222.4832911,19,47.56363636,44.87272727,70.89090909,0.670941267,0.495483333,4,NA
1.50E+12,1.50E+12,574.6530612,163.7178448,321,946,557,489,0.431824131,-0.582379737,715.2,634.6,489,427.4,597.5196009,248,0.469387755,0.530612245,625,27361.93963,0.489795918,0.489795918,453.5635292,24,24,216.3746389,15,71.24489796,52.08163265,59.6122449,1.195138651,0.4693,4,Conversation
1.50E+12,1.50E+12,588.875,168.7432252,337,1018,538.5,485,0.645051703,-0.38811501,742.6,612.2,500.2,446,612.5749274,236.75,0.416666667,0.583333333,681,29080.1117,0.4375,0.4375,521.5818887,21,21,177.5598012,15,54.6875,73.625,59.25,0.922995781,0.4711,4,Conversation
1.50E+12,1.50E+12,533.8139535,159.0969071,332,1018,489,433,0.894771759,0.191366427,710.6,502.6,467.4,398.6,557.0180992,247,0.372093023,0.627906977,686,25914.48837,0.372093023,0.395348837,479.5160176,16,17,187.118575,16,44.30232558,57.86046512,49.72093023,0.891019645,0.382566667,4,Conversation
1.50E+12,1.50E+12,449.34375,102.311598,332,725,408.5,376,1.099113162,0.301570056,549.8,440.2,384.2,369.6,460.8442999,125,0.375,0.625,393,10805.32964,0.3125,0.34375,407.3753703,10,11,225.9063795,11,38.1875,37.5625,40.71875,0.937835764,0.23965,4,Conversation
1.50E+12,1.50E+12,456.4444444,109.0668614,328,729,422.5,377,1.208134076,0.436334441,512.2,453,387.4,376.4,469.2942692,109,0.388888889,0.611111111,401,12595.32026,0.5,0.5,435.4792762,9,9,201.991485,6,49.66666667,49.77777778,66.33333333,0.748743719,0.136933333,4,Conversation
1.50E+12,1.50E+12,519.0857143,158.4004638,328,1002,468,389,1.016853578,0.453228501,710,503.8,436.6,389,542.7160268,232.5,0.371428571,0.628571429,674,25828.66891,0.6,0.6,522.4425236,21,21,169.7530152,8,61.02857143,31.68571429,61.94285714,0.985239852,0.3028,4,Conversation
1.50E+12,1.50E+12,513.4705882,136.0685169,304,789,484,625,0.41768877,-1.053693846,645,508,449,389,531.1936429,221,0.392156863,0.607843137,485,18884.93412,0.490196078,0.490196078,529.653261,25,25,205.2455486,19,53.90196078,56.15686275,39.41176471,1.367661692,0.43645,4,Conversation
1.50E+12,1.50E+12,499.1525424,151.0394284,304,978,456,625,0.821980778,0.142618461,628.2,508.2,427.2,355.4,521.5037579,255,0.423728814,0.576271186,674,23206.23495,0.491525424,0.491525424,439.734046,29,29,210.8136558,20,41.03389831,54.98305085,65.88135593,0.622845382,0.490833333,4,Conversation
1.50E+12,1.50E+12,525.5961538,168.4473508,308,978,480.5,353,0.726666624,-0.376010396,685.8,517,453.8,359.4,551.9291865,242,0.384615385,0.615384615,670,28930.87293,0.480769231,0.5,451.7027173,25,26,226.0539958,18,46.48076923,60.78846154,42.17307692,1.102143183,0.455516667,4,NA
1.50E+12,1.50E+12,525.22,174.0258935,308,1062,465,405,1.114526894,0.731151497,679.6,501,437.8,399.4,553.3001536,248,0.36,0.64,754,30903.07306,0.36,0.4,465.5143597,18,20,247.3202043,14,55.12,48.26,40.3,1.367741935,0.437683333,4,Rest1
1.50E+12,1.50E+12,437.390625,102.6475489,301,754,409,393,1.278414195,1.219639221,493,433,400.2,361.8,449.2739455,95.75,0.375,0.625,453,10703.76563,0.265625,0.3125,383.5293043,17,20,227.8034893,28,40.5625,42.1875,40.84375,0.993114002,0.46655,4,Rest1
1.50E+12,1.50E+12,432.6857143,78.74108437,304,657,420.5,493,0.60342046,-0.08077733,493.6,441,400.6,366.6,439.7920937,110,0.485714286,0.514285714,353,6290.015735,0.471428571,0.514285714,339.857323,33,36,195.1220514,38,39.55714286,37.65714286,48.81428571,0.810359965,0.5048,4,Rest1
1.50E+12,1.50E+12,441.9333333,98.66094578,301,789,433,441,0.827822221,0.808339322,521.8,457.4,400.6,350.4,452.812382,140.5,0.44,0.56,488,9865.522523,0.56,0.586666667,338.2851809,42,44,189.2963154,38,39.36,49.68,44.50666667,0.884361893,0.552416667,4,Rest1
1.50E+12,1.50E+12,462.4242424,117.4651542,301,789,446.5,305,0.773245254,0.153770397,561,485,417,360,477.1103043,159,0.46969697,0.53030303,488,14010.34033,0.560606061,0.590909091,392.9232325,37,39,185.9198254,23,60.6969697,40.07575758,48.15151515,1.260541221,0.508666667,4,Rest1
1.50E+12,1.50E+12,455.1764706,92.48713867,301,673,437,433,0.466151785,-0.571279724,529,469,425,368,464.4776531,126.5,0.431372549,0.568627451,372,8724.948235,0.470588235,0.490196078,417.6085798,24,25,186.3190399,17,39.60784314,49.82352941,43.2745098,0.915269597,0.3869,4,Rest1
1.50E+12,1.50E+12,488.1714286,155.1363429,312,961,445,489,1.277772813,0.950469928,595.4,475.6,420.2,363.4,512.2290782,142,0.371428571,0.628571429,649,24775.14622,0.428571429,0.457142857,499.3466319,15,16,223.8662787,8,48.65714286,33.28571429,43.94285714,1.107282185,0.284766667,4,NA
1.50E+12,1.50E+12,448.8536585,121.656566,312,961,417,341,2.201520811,6.083204521,505,441,405,352,465.0483059,108,0.341463415,0.658536585,649,15170.32805,0.487804878,0.56097561,412.7364979,20,23,222.8297027,13,37.80487805,38.02439024,45.85365854,0.824468085,0.306716667,4,NA
1.50E+12,1.50E+12,422.3404255,80.12444486,312,633,409,409,0.829300576,0.124687184,498.6,418.8,401,346.4,429.8736578,96,0.361702128,0.638297872,321,6559.490287,0.510638298,0.553191489,409.9272919,24,26,144.9056008,20,46.78723404,44.78723404,30.85106383,1.516551724,0.330833333,4,Sing
1.50E+12,1.50E+12,421.8333333,84.62666378,317,621,403,332,0.8634023,-0.241363726,480.2,412.2,391.2,349.8,430.2383448,99.25,0.366666667,0.633333333,304,7408.626437,0.533333333,0.533333333,411.9144686,16,16,149.9615406,16,47.16666667,45.3,35.9,1.313834726,0.210916667,4,Sing
1.50E+12,1.50E+12,495.8285714,153.6057078,304,929,457,304,0.68182819,-0.163149391,657.8,502.6,422.8,353,519.0767628,282.5,0.428571429,0.571428571,625,24288.67563,0.542857143,0.542857143,459.0208601,19,19,201.6621618,19,55.05714286,31.51428571,67.28571429,0.818259023,0.289233333,4,Sing
1.50E+12,1.50E+12,462.4146341,124.3349088,304,722,449,309,0.563660539,-0.715958785,557,489,421,337,478.8386612,172,0.43902439,0.56097561,418,15845.64878,0.487804878,0.487804878,464.8822688,20,20,197.8764245,23,43.65853659,41.92682927,44.26829268,0.986225895,0.315983333,4,Sing
1.50E+12,1.50E+12,559.0789474,160.7769592,308,1002,507,401,0.882056958,0.262688456,700.6,561.8,492.2,419.8,581.7374838,218,0.394736842,0.605263158,694,26547.85846,0.394736842,0.421052632,423.0936986,15,16,228.0246426,10,85.07894737,52.18421053,48.15789474,1.766666667,0.354083333,4,Sing
1.50E+12,1.50E+12,510.326087,153.2613645,308,905,490.5,381,0.901551545,0.044783354,641,509,424,381,532.8430922,218,0.369565217,0.630434783,597,24011.02464,0.434782609,0.47826087,378.1182575,20,22,225.9720976,11,48.80434783,56.08695652,44.36956522,1.099951004,0.39125,4,Sing
1.50E+12,1.50E+12,537.6060606,185.2194341,317,973,493,381,0.70414091,-0.678069939,701.8,519.4,449.8,371.4,568.6180749,308,0.393939394,0.606060606,656,35378.30871,0.424242424,0.454545455,477.2033808,14,15,291.789833,7,50.51515152,68.60606061,48.81818182,1.034761018,0.295683333,4,Sing
1.50E+12,1.50E+12,527.86,177.4592922,304,973,493,469,0.631251724,-0.563868494,690.6,537,469,341.6,556.8913539,281.75,0.42,0.58,669,32134.4902,0.48,0.48,401.8330997,24,24,215.688939,16,42.34,53.66,58.82,0.719823189,0.439883333,4,Sing
1.50E+12,1.50E+12,499.6875,127.0448012,309,758,489,489,0.35782102,-0.977471334,643.4,502.6,448,374,515.5850843,225.25,0.416666667,0.583333333,449,16483.79388,0.520833333,0.520833333,451.7752637,25,25,205.4238884,21,48.4375,56.60416667,49.75,0.97361809,0.39975,4,NA
1.50E+12,1.50E+12,454.6769231,103.4771038,305,734,441,489,0.741034358,0.22003026,520.2,457,419.4,355.2,466.3031368,125,0.4,0.6,429,10874.81587,0.492307692,0.523076923,358.4557355,32,34,191.4789784,26,37.06153846,44.86153846,36.78461538,1.007528231,0.492566667,4,Rest- TSST
1.50E+12,1.50E+12,448.7090909,109.2654271,316,837,421,341,1.373258064,1.908491215,517,448.4,397,356.8,461.8211578,126,0.4,0.6,521,12160.02492,0.418181818,0.509090909,327.6795248,23,28,216.4667895,25,42.81818182,35.05454545,41.47272727,1.032441911,0.411316667,4,Rest- TSST
1.50E+12,1.50E+12,431.983871,90.52828678,304,690,418.5,356,0.92328447,0.346119912,492.8,445,386.2,350.4,441.3676874,130.75,0.467741935,0.532258065,386,8329.721047,0.5,0.596774194,356.9535052,31,37,207.5796501,29,47.82258065,47.38709677,40.4516129,1.182216906,0.446383333,4,Rest- TSST
1.50E+12,1.50E+12,485.9555556,122.3911681,304,769,473,493,0.390071748,-0.928121653,625.8,494.6,435.4,360.2,501.1311206,225,0.466666667,0.533333333,465,15320.04343,0.533333333,0.555555556,423.7213344,24,25,193.4186372,20,42.22222222,56.97777778,55.2,0.76489533,0.364466667,4,Rest- TSST
1.50E+12,1.50E+12,482.2765957,113.7273152,313,749,456,425,0.616710671,-0.585519901,589,491.4,432.2,381.6,495.5044067,170.5,0.446808511,0.553191489,436,13215.07401,0.531914894,0.531914894,428.6433483,25,25,173.7715005,21,42.74468085,54.53191489,43.29787234,0.987223587,0.377783333,4,Rest- TSST
1.50E+12,1.50E+12,493.1617647,133.0659512,301,889,458.5,453,0.775479924,0.088384825,609.8,509.8,447.4,376.2,510.7984666,177.75,0.426470588,0.573529412,588,17970.82419,0.455882353,0.5,350.7971331,31,34,191.8960943,24,42.5,44.58823529,48.89705882,0.869172932,0.558916667,4,Rest- TSST
1.50E+12,1.50E+12,470.641791,129.1772705,301,814,453,369,0.713258434,-0.216971776,575.4,475.6,432.4,352.8,488.0476029,174.5,0.402985075,0.597014925,513,16939.59701,0.432835821,0.492537313,302.8107678,29,33,186.9699648,23,48.86567164,39.29850746,45.53731343,1.07309079,0.52555,4,Rest- TSST
1.50E+12,1.50E+12,463.037037,113.0840335,304,746,443,457,0.836127468,-0.071732118,541.8,457,432.2,361,476.6458814,139,0.37037037,0.62962963,442,13029.28162,0.425925926,0.462962963,412.1512218,23,25,220.4180527,18,35.90740741,45.7962963,45.12962963,0.79565039,0.416733333,4,Rest- TSST
1.50E+12,1.50E+12,433.7,95.37020849,304,677,432.5,333,0.618849718,-0.441828213,537,446.6,386.2,339.4,444.0621203,142,0.466666667,0.533333333,373,9249.637288,0.416666667,0.45,393.6463914,25,27,191.8990504,26,39.08333333,56.61666667,43.3,0.902617398,0.4337,4,Rest- TSST
1.50E+12,1.50E+12,421.8644068,91.35411778,305,665,400,333,0.791222663,-0.357532419,490.6,426.4,376.2,335.4,431.6423897,139.5,0.406779661,0.593220339,360,8489.464056,0.406779661,0.423728814,391.4562064,24,25,176.9256731,21,37.71186441,39.71186441,42.25423729,0.892498997,0.414833333,4,NA
1.50E+12,1.50E+12,423.05,90.20041112,312,718,403,489,1.070398472,1.002991028,489,434.2,382.8,340.2,432.5591482,117.75,0.433333333,0.566666667,406,8274.014407,0.35,0.366666667,385.3856294,21,22,202.7363333,17,47.56666667,44.55,39.93333333,1.19115192,0.42305,4,NA
1.50E+12,1.50E+12,462.9861111,105.815155,313,721,453,465,0.596834006,-0.300767699,545,466.8,434.2,360.2,474.9241899,131.25,0.458333333,0.541666667,408,11354.5491,0.333333333,0.375,330.9537354,24,27,219.7841182,32,43.40277778,41.625,45.52777778,0.953325198,0.555583333,4,NA
1.50E+12,1.50E+12,492.1875,158.6719173,316,1013,455,589,1.211601589,1.168562289,622.6,491.4,394.6,358.2,517.1318135,222.75,0.395833333,0.604166667,697,25712.45346,0.375,0.375,409.5958241,18,18,279.9423854,18,45.72916667,50.58333333,59.25,0.771800281,0.39375,4,NA
1.50E+12,1.50E+12,489.4909091,139.5979777,301,813,465,489,0.688184727,-0.621017174,629.8,489,417.8,369,509.0078049,213,0.381818182,0.618181818,512,19848.47677,0.381818182,0.381818182,457.4028288,21,21,251.9114676,25,70.47272727,37.58181818,52.38181818,1.345366192,0.4487,4,NA
1.50E+12,1.50E+12,545.3015873,152.6020486,301,917,521,489,0.436024114,-0.635562342,681,570.6,489,411.4,566.251893,228,0.444444444,0.555555556,616,23662.98822,0.523809524,0.555555556,439.5294833,33,35,272.6770181,22,42.28571429,51.95238095,71.61904762,0.590425532,0.572566667,4,NA
1.50E+12,1.50E+12,558.1555556,166.0566109,320,917,589,589,0.197648095,-1.028991932,694.6,620.2,475.8,368.2,582.3336005,252,0.533333333,0.466666667,597,28201.49798,0.377777778,0.4,480.1232654,17,18,287.7384707,14,34.44444444,48.66666667,68.57777778,0.502268308,0.418616667,4,arithmetic
1.50E+12,1.50E+12,484.3793103,145.9757688,308,890,436.5,308,0.837333759,-0.046582195,613.8,477,414.4,342.6,505.8974613,234.25,0.396551724,0.603448276,582,21682.76588,0.482758621,0.551724138,434.145835,28,32,249.9582371,16,57.68965517,50.22413793,53.55172414,1.0772698,0.468233333,4,arithmetic
1.50E+12,1.50E+12,461.9032258,126.8104643,308,890,418.5,332,1.008544166,0.56809249,583.4,465,396.2,345,478.994242,202.25,0.419354839,0.580645161,582,16344.51507,0.5,0.596774194,382.8346489,31,37,234.0625138,26,55.12903226,39.29032258,38.20967742,1.44280287,0.4773,4,arithmetic
1.50E+12,1.50E+12,500.2931034,140.4706386,301,837,479,332,0.500041215,-0.881790111,638.6,537.8,418.6,356.6,519.6394805,217.75,0.448275862,0.551724138,536,20078.17574,0.517241379,0.551724138,435.6064738,30,32,230.5306053,24,54.68965517,58.65517241,56.31034483,0.971218616,0.483616667,4,arithmetic
1.50E+12,1.50E+12,499.9818182,135.7284041,301,837,489,344,0.5177632,-0.722520305,626.6,520.2,427.4,379.2,518.0772319,209,0.454545455,0.545454545,536,18763.35152,0.472727273,0.509090909,438.8991505,26,28,225.9831892,22,47.10909091,43.27272727,44.41818182,1.060581253,0.458316667,4,arithmetic
1.50E+12,1.50E+12,445.4038462,92.31369171,305,705,427,365,0.797736261,0.074794033,523.4,455.4,394,369,454.8696559,122,0.442307692,0.557692308,400,8688.912142,0.423076923,0.480769231,366.2820225,22,25,210.3200076,24,39.38461538,46.03846154,37.40384615,1.052956298,0.386016667,4,arithmetic
1.50E+12,1.50E+12,453.8421053,104.7740743,301,709,429,365,0.754540906,-0.179018813,549,462.4,398.6,369,465.7792,140,0.438596491,0.561403509,408,11173.63534,0.49122807,0.50877193,361.8796761,28,29,179.1328526,25,48.43859649,49.19298246,34.03508772,1.423195876,0.43115,4,arithmetic
1.50E+12,1.50E+12,452.09375,106.6850972,312,717,434.5,313,0.774305351,-0.167848815,539.4,469,396.2,363.4,464.5109996,133.25,0.421875,0.578125,405,11562.37202,0.53125,0.578125,313.7727156,34,37,182.6639184,22,42.640625,46.140625,35.546875,1.19956044,0.482233333,4,arithmetic
1.50E+12,1.50E+12,446.3571429,104.518356,312,818,409,348,1.067093768,1.010679286,517,470.2,388.6,356,458.4307862,146.75,0.442857143,0.557142857,506,11082.40683,0.571428571,0.628571429,329.4877843,40,44,198.1056324,28,47.6,32.51428571,44.98571429,1.058113687,0.52075,4,arithmetic
1.50E+12,1.50E+12,481.8387097,123.7807887,309,801,477,348,0.81553969,-0.054164093,549,502.4,432.6,361.8,497.483895,165,0.483870968,0.516129032,492,15572.8588,0.483870968,0.532258065,392.2244256,30,33,206.1711802,26,55.0483871,54.32258065,48.93548387,1.124917601,0.4979,4,arithmetic
1.50E+12,1.50E+12,486.9152542,131.4863257,309,801,465,320,0.68456173,-0.447947132,621,496.2,445.8,363.2,504.3561427,168,0.423728814,0.576271186,492,17586.73407,0.457627119,0.491525424,376.8016519,27,29,229.5368795,20,39.10169492,50.54237288,41.83050847,0.934764992,0.4788,4,NA
1.50E+12,1.50E+12,485.640625,122.7165646,313,745,455,320,0.579992755,-0.771455125,613,489,441,374.8,500.9053522,189.75,0.40625,0.59375,432,15298.39261,0.4375,0.484375,319.9642443,28,31,202.2431474,25,43.5625,63.9375,43.140625,1.009779066,0.518016667,4,NA
1.50E+12,1.50E+12,496.9473684,126.9158336,321,822,477,489,0.747258111,-0.350422317,625.8,499.4,442.6,381.6,512.8979585,180,0.421052632,0.578947368,501,16395.26504,0.438596491,0.473684211,456.3805586,25,27,237.3822049,21,46.96491228,52.49122807,37.87719298,1.239925892,0.4721,4,TSST_speech
1.50E+12,1.50E+12,432.9137931,90.94186936,305,749,423,489,1.163386488,1.80304736,496.2,447.4,387.4,349,442.3627198,129,0.482758621,0.517241379,444,8415.518754,0.344827586,0.379310345,333.1980088,20,22,176.4331648,22,40.5,37.79310345,55.4137931,0.730864966,0.418483333,4,TSST_speech
1.50E+12,1.50E+12,483.6530612,139.8753893,305,817,461,312,0.997129139,0.089599744,574.6,488.2,409,369.4,503.473344,133,0.428571429,0.571428571,512,19972.73129,0.530612245,0.571428571,327.7554475,26,28,204.6229839,19,40.30612245,64.51020408,55.53061224,0.72583609,0.394983333,4,TSST_speech
1.50E+12,1.50E+12,543.2545455,160.6543685,305,941,517,405,0.562545232,-0.815277283,715.4,535.4,463.4,392.2,566.511542,288.5,0.4,0.6,636,26287.78586,0.636363636,0.636363636,426.4738831,35,35,230.0463859,21,65.01818182,68.10909091,68.18181818,0.9536,0.497983333,4,TSST_speech
1.50E+12,1.50E+12,724.3255814,249.7262428,321,1314,729,709,0.525617991,-0.061344666,862.4,778.6,690.6,521.8,766.1662641,307,0.511627907,0.488372093,993,63848.03433,0.511627907,0.534883721,632.6339779,22,23,363.8949024,15,63.62790698,55.34883721,46.95348837,1.3551263,0.5191,4,TSST_speech
1.50E+12,1.50E+12,532.3650794,198.3750098,312,1314,469,325,1.469356581,2.563076244,697,517,440.2,375.6,568.1243017,250.5,0.396825397,0.603174603,1002,39987.36457,0.380952381,0.396825397,477.3988068,24,25,310.2269163,19,42.87301587,42.31746032,44.3015873,0.967753493,0.558983333,4,TSST_speech
1.50E+12,1.50E+12,443.3235294,104.7736273,304,709,415,325,0.933723264,0.050557415,520.2,447.2,396,351.6,455.5362386,128.5,0.411764706,0.588235294,405,11141.35645,0.397058824,0.426470588,346.3289621,27,29,207.7149113,21,43.17647059,49.5,42.36764706,1.019090594,0.502433333,4,TSST_speech
1.50E+12,1.50E+12,474.2622951,119.8207543,304,749,445,341,0.630999342,-0.672437804,589,473,409,364,489.1643259,189,0.393442623,0.606557377,445,14596.29672,0.508196721,0.573770492,377.5611209,31,35,217.8114781,24,46.16393443,56.3442623,54.90163934,0.840848014,0.482166667,4,TSST_speech
1.50E+12,1.50E+12,531.1538462,138.1277815,328,809,511,749,0.363498831,-1.034058413,667.4,550.6,465,392.2,548.8202732,231.75,0.461538462,0.538461538,481,19453.38763,0.519230769,0.538461538,455.561702,27,28,227.5198663,17,39.48076923,45.13461538,64.94230769,0.607936038,0.460333333,4,TSST_speech
1.50E+12,1.50E+12,457.244898,118.3566955,301,758,437,305,0.983815888,0.404501644,529.8,464.2,400.8,353,472.3147299,163,0.428571429,0.571428571,457,14300.14711,0.408163265,0.448979592,383.4832914,20,22,221.5636134,13,41.32653061,41.12244898,47.65306122,0.867237687,0.373416667,4,TSST_speech
